declaracion.situacionPatrimonial.datosGenerales.curp,declaracion.situacionPatrimonial.ingresos.totalIngresosAnualesNetos.valor
DEKF840708MVZLRR02,608904
DEKF840708MVZLRR02,608904
DEKF840708MVZLRR02,
ALBJ790114MDFCRN09,1188732
ALBJ790114MDFCRN09,298290
ALBJ790114MDFCRN09,1253016
ALBJ790114MDFCRN09,1249176
ALBJ790114MDFCRN09,1232928
ALBJ790114MDFCRN09,1177308
YABJ871116MSNNZR07,
ALBJ790114MDFCRN09,
YABJ871116MSNNZR07,1909840
YABJ871116MSNNZR07,5905788
YABJ871116MSNNZR07,4975044
YABJ871116MSNNZR07,4873536
YABJ871116MSNNZR07,5432424
LAFR820513HAGRLN09,
YABJ871116MSNNZR07,5759760
LAFR820513HAGRLN09,375950
LAFR820513HAGRLN09,1633296
LAFR820513HAGRLN09,1775508
YABJ871116MSNNZR07,
LAFR820513HAGRLN09,1799892
LAFR820513HAGRLN09,1696692
LAFR820513HAGRLN09,1568856
PAAA760213HPUTNR08,1675920
LAFR820513HAGRLN09,
PAAA760213HPUTNR08,
PAAA760213HPUTNR08,388050
PAAA760213HPUTNR08,1744200
PAAA760213HPUTNR08,1581660
PAAA760213HPUTNR08,1609704
PAAA760213HPUTNR08,1606080
PAAA760213HPUTNR08,
KRRE761027MPURJN03,
KRRE761027MPURJN03,1772335
KRRE761027MPURJN03,5660616
KRRE761027MPURJN03,6627948
KRRE761027MPURJN03,6152592
KRRE761027MPURJN03,6443340
MOBV850701MAGRNC05,
KRRE761027MPURJN03,5709756
MOBV850701MAGRNC05,126855
MOBV850701MAGRNC05,608904
KRRE761027MPURJN03,
MOBV850701MAGRNC05,608904
MOBV850701MAGRNC05,608904
MOBV850701MAGRNC05,608904
MOBV850701MAGRNC05,608904
MEAM740717MVZRDN07,
MOBV850701MAGRNC05,
MEAM740717MVZRDN07,1909685
MEAM740717MVZRDN07,6659520
MEAM740717MVZRDN07,6176244
MEAM740717MVZRDN07,6198744
MEAM740717MVZRDN07,5554956
MEAM740717MVZRDN07,
MÉCG810402HDFNRL01,1750115
MÉCG810402HDFNRL01,4548804
MEAM740717MVZRDN07,6314544
MÉCG810402HDFNRL01,5423580
MÉCG810402HDFNRL01,
MÉCG810402HDFNRL01,5086176
MÉCG810402HDFNRL01,4858068
VACJ890922HAGCML06,338275
VACJ890922HAGCML06,
VACJ890922HAGCML06,1251432
MÉCG810402HDFNRL01,5068668
VACJ890922HAGCML06,1263420
MÉCG810402HDFNRL01,
VACJ890922HAGCML06,1268748
VACJ890922HAGCML06,1344732
VACJ890922HAGCML06,1353888
VACJ890922HAGCML06,
MOCM820801HDFYRR06,
MOCM820801HDFYRR06,1209575
MOCM820801HDFYRR06,4363320
MOCM820801HDFYRR06,4635912
MOCM820801HDFYRR06,5228712
MOCM820801HDFYRR06,5795688
TARI890922MPUMMC03,
TARI890922MPUMMC03,351365
MOCM820801HDFYRR06,5597760
TARI890922MPUMMC03,1728024
TARI890922MPUMMC03,1752528
SOZR840907MDFTRM05,
TARI890922MPUMMC03,1551240
MOCM820801HDFYRR06,
TARI890922MPUMMC03,1675572
TARI890922MPUMMC03,1576740
SOZR840907MDFTRM05,160000
SOZR840907MDFTRM05,768000
SOZR840907MDFTRM05,768000
SOZR840907MDFTRM05,768000
TARI890922MPUMMC03,
SOZR840907MDFTRM05,768000
SOZR840907MDFTRM05,768000
SOZR840907MDFTRM05,
ORRC810604HDFTSR06,
ORRC810604HDFTSR06,1865040
ORRC810604HDFTSR06,4986192
ORRC810604HDFTSR06,5662248
ORRC810604HDFTSR06,5398956
ORRC810604HDFTSR06,5273604
ORRC810604HDFTSR06,4217952
ULPB730303MDFLDN07,1430355
ULPB730303MDFLDN07,
ORRC810604HDFTSR06,
ULPB730303MDFLDN07,4807872
ULPB730303MDFLDN07,6047184
ULPB730303MDFLDN07,5915916
ULPB730303MDFLDN07,
ULPB730303MDFLDN07,5817612
HELM781114MPURYR04,
HELM781114MPURYR04,4814052
HELM781114MPURYR04,1292615
HELM781114MPURYR04,5443572
ULPB730303MDFLDN07,5222556
HELM781114MPURYR04,4624536
XASY820320MVZCLR06,
HELM781114MPURYR04,4347156
HELM781114MPURYR04,
XASY820320MVZCLR06,1533168
XASY820320MVZCLR06,355610
HELM781114MPURYR04,4192644
XASY820320MVZCLR06,1704780
XASY820320MVZCLR06,1674180
XASY820320MVZCLR06,1640184
XASY820320MVZCLR06,1702908
MUZC810627MDFÑPR02,
MUZC810627MDFÑPR02,126855
XASY820320MVZCLR06,
MUZC810627MDFÑPR02,608904
MUZC810627MDFÑPR02,608904
MUZC810627MDFÑPR02,608904
MUZC810627MDFÑPR02,608904
MUZC810627MDFÑPR02,608904
MAME870726HAGRNM02,4616484
MAME870726HAGRNM02,1245210
MUZC810627MDFÑPR02,
MAME870726HAGRNM02,6072060
MAME870726HAGRNM02,5103252
CASC801110HAGSRR06,125000
CASC801110HAGSRR06,
MAME870726HAGRNM02,4549344
CASC801110HAGSRR06,600000
MAME870726HAGRNM02,
MAME870726HAGRNM02,
CASC801110HAGSRR06,600000
CASC801110HAGSRR06,600000
CASC801110HAGSRR06,600000
CASC801110HAGSRR06,600000
ZATJ800523HPURRN01,
CASC801110HAGSRR06,
ZATJ800523HPURRN01,1401780
ZATJ800523HPURRN01,5182212
ZATJ800523HPURRN01,5307984
ZATJ800523HPURRN01,4303368
ZATJ800523HPURRN01,4662408
ZATJ800523HPURRN01,
ALNC750525HSNMVR08,
ZATJ800523HPURRN01,5308368
ALNC750525HSNMVR08,6553476
MAME870726HAGRNM02,4595688
ALNC750525HSNMVR08,1695500
ALNC750525HSNMVR08,7124688
ALNC750525HSNMVR08,6243012
ALNC750525HSNMVR08,7066908
TECM730012MVZRRR01,
ALNC750525HSNMVR08,
TECM730012MVZRRR01,5701032
TECM730012MVZRRR01,2006115
ALNC750525HSNMVR08,7196472
TECM730012MVZRRR01,5094636
MAFE780222MDFSGM01,
TECM730012MVZRRR01,6510192
TECM730012MVZRRR01,5625708
MAFE780222MDFSGM01,160000
MAFE780222MDFSGM01,768000
MAFE780222MDFSGM01,768000
MAFE780222MDFSGM01,768000
MAFE780222MDFSGM01,768000
MAFE780222MDFSGM01,768000
TECM730012MVZRRR01,
TECM730012MVZRRR01,5987964
MAFE780222MDFSGM01,
MISF840524MPURGR06,
MISF840524MPURGR06,1494228
MISF840524MPURGR06,1651140
MISF840524MPURGR06,371030
MISF840524MPURGR06,1632084
MISF840524MPURGR06,1633356
COGG771025HPURLL09,768000
MISF840524MPURGR06,1760700
COGG771025HPURLL09,
COGG771025HPURLL09,160000
COGG771025HPURLL09,768000
MISF840524MPURGR06,
COGG771025HPURLL09,768000
COGG771025HPURLL09,768000
COGG771025HPURLL09,768000
COGG771025HPURLL09,
JÁOL810811MPUQRS01,334525
JÁOL810811MPUQRS01,
JÁOL810811MPUQRS01,1740348
JÁOL810811MPUQRS01,1588440
JÁOL810811MPUQRS01,1578468
RÍVJ890227HSNSLS09,
JÁOL810811MPUQRS01,1707588
JÁOL810811MPUQRS01,1513344
RÍVJ890227HSNSLS09,1718340
JÁOL810811MPUQRS01,
RÍVJ890227HSNSLS09,1553592
RÍVJ890227HSNSLS09,1665252
RÍVJ890227HSNSLS09,1671528
RÍVJ890227HSNSLS09,335075
CODR780301MSNLLM01,
RÍVJ890227HSNSLS09,1497660
RÍVJ890227HSNSLS09,
CODR780301MSNLLM01,125000
CODR780301MSNLLM01,600000
CODR780301MSNLLM01,600000
CODR780301MSNLLM01,600000
CODR780301MSNLLM01,600000
SAAG840611MDFRVD05,
CODR780301MSNLLM01,600000
SAAG840611MDFRVD05,125000
SAAG840611MDFRVD05,600000
CODR780301MSNLLM01,
SAAG840611MDFRVD05,600000
SAAG840611MDFRVD05,600000
SAAG840611MDFRVD05,
SOAJ820620MDFTCM03,
SOAJ820620MDFTCM03,1710135
SAAG840611MDFRVD05,600000
SOAJ820620MDFTCM03,6074220
SAAG840611MDFRVD05,600000
SOAJ820620MDFTCM03,6425808
MARA730816MAGDG 07,
SOAJ820620MDFTCM03,6585852
SOAJ820620MDFTCM03,
SOAJ820620MDFTCM03,5875536
MARA730816MAGDG 07,506688
MARA730816MAGDG 07,105560
MARA730816MAGDG 07,506688
MARA730816MAGDG 07,506688
MARA730816MAGDG 07,506688
SOAJ820620MDFTCM03,6498876
MARA730816MAGDG 07,506688
MARA730816MAGDG 07,
ONGÁ840116HSNTDG02,5848968
ONGÁ840116HSNTDG02,
ONGÁ840116HSNTDG02,5668668
ONGÁ840116HSNTDG02,5510412
ONGÁ840116HSNTDG02,5595600
ONGÁ840116HSNTDG02,6738888
ONGÁ840116HSNTDG02,
ONGÁ840116HSNTDG02,1787920
VIMP700006HDFLNB08,5679816
VIMP700006HDFLNB08,
BOJV730803HVZNRC09,
VIMP700006HDFLNB08,1910520
BOJV730803HVZNRC09,160000
VIMP700006HDFLNB08,4588368
VIMP700006HDFLNB08,4511388
BOJV730803HVZNRC09,768000
VIMP700006HDFLNB08,4803192
BOJV730803HVZNRC09,768000
VIMP700006HDFLNB08,
BOJV730803HVZNRC09,768000
VIMP700006HDFLNB08,5222988
MEAE860805MPULMM09,
BOJV730803HVZNRC09,768000
BOJV730803HVZNRC09,768000
BOJV730803HVZNRC09,
MEAE860805MPULMM09,600000
MEAE860805MPULMM09,125000
MEAE860805MPULMM09,600000
MEAE860805MPULMM09,600000
MEAE860805MPULMM09,
SAVE750423HVZLRC08,1795445
MEAE860805MPULMM09,600000
SAVE750423HVZLRC08,6154884
SAVE750423HVZLRC08,6046620
SAVE750423HVZLRC08,5409072
SAVE750423HVZLRC08,5706936
ROLC750303HSNYMR08,
SAVE750423HVZLRC08,
ROLC750303HSNYMR08,300640
SAVE750423HVZLRC08,5793708
ROLC750303HSNYMR08,1182732
ROLC750303HSNYMR08,1035804
ROLC750303HSNYMR08,1106724
SAVE750423HVZLRC08,
MEAE860805MPULMM09,600000
ROLC750303HSNYMR08,1278588
RODV740510HVZJLL02,
ROLC750303HSNYMR08,1156848
RODV740510HVZJLL02,1523580
ROLC750303HSNYMR08,
RODV740510HVZJLL02,1586088
RODV740510HVZJLL02,446085
RODV740510HVZJLL02,1513752
CAVG700415MPUSRR06,
RODV740510HVZJLL02,1721004
RODV740510HVZJLL02,1651800
CAVG700415MPUSRR06,1307796
CAVG700415MPUSRR06,283395
CAVG700415MPUSRR06,1249212
MORF710723HAGNNR09,
RODV740510HVZJLL02,
MORF710723HAGNNR09,295520
CAVG700415MPUSRR06,1296996
CAVG700415MPUSRR06,1282176
MORF710723HAGNNR09,1301700
CAVG700415MPUSRR06,
MORF710723HAGNNR09,1329756
MORF710723HAGNNR09,1124784
MORF710723HAGNNR09,1313808
MORF710723HAGNNR09,
MORF710723HAGNNR09,1256112
LELÁ800304HAGMCG07,
CAVG700415MPUSRR06,1187568
LELÁ800304HAGMCG07,2080085
LELÁ800304HAGMCG07,6515592
LELÁ800304HAGMCG07,6840180
LELÁ800304HAGMCG07,6641184
LELÁ800304HAGMCG07,7029936
LELÁ800304HAGMCG07,7457280
KOPS830709HVZRGL05,
KOPS830709HVZRGL05,160000
KOPS830709HVZRGL05,768000
KOPS830709HVZRGL05,768000
LELÁ800304HAGMCG07,
CACN790512MAGSRC03,
CACN790512MAGSRC03,306460
KOPS830709HVZRGL05,768000
CACN790512MAGSRC03,1076832
KOPS830709HVZRGL05,
CACN790512MAGSRC03,1086096
CACN790512MAGSRC03,1063644
CACN790512MAGSRC03,1093512
KOPS830709HVZRGL05,768000
CACN790512MAGSRC03,1110600
CACN790512MAGSRC03,
KOPS830709HVZRGL05,768000
MASL870819HSNTNZ06,
MASL870819HSNTNZ06,4920096
MASL870819HSNTNZ06,4963284
MASL870819HSNTNZ06,1559845
MASL870819HSNTNZ06,5552652
MASL870819HSNTNZ06,5502192
ARRC860317HVZGYN01,1791275
ARRC860317HVZGYN01,6310764
MASL870819HSNTNZ06,5096448
MASL870819HSNTNZ06,
ARRC860317HVZGYN01,6457848
ARRC860317HVZGYN01,
ARRC860317HVZGYN01,5818536
VAVA870427MDFLLD04,
VAVA870427MDFLLD04,608904
VAVA870427MDFLLD04,126855
ARRC860317HVZGYN01,5242524
ARRC860317HVZGYN01,5793792
VAVA870427MDFLLD04,608904
VAVA870427MDFLLD04,608904
ARRC860317HVZGYN01,
VAVA870427MDFLLD04,
VAVA870427MDFLLD04,608904
GAKM870626HPURYN02,
VAVA870427MDFLLD04,608904
GAKM870626HPURYN02,4828308
GAKM870626HPURYN02,1753455
GAKM870626HPURYN02,4855380
GAKM870626HPURYN02,5177076
GAKM870626HPURYN02,5256840
RODA850707HDFMÑC06,
GAKM870626HPURYN02,
RODA850707HDFMÑC06,1511245
GAKM870626HPURYN02,4848612
RODA850707HDFMÑC06,5417112
SAKC820226MDFNNL07,126855
RODA850707HDFMÑC06,5111664
SAKC820226MDFNNL07,
RODA850707HDFMÑC06,5381808
SAKC820226MDFNNL07,608904
SAKC820226MDFNNL07,608904
RODA850707HDFMÑC06,4330872
RODA850707HDFMÑC06,
RODA850707HDFMÑC06,5269632
SAKC820226MDFNNL07,608904
SAKC820226MDFNNL07,
BODA820002HSNRL 06,160000
BODA820002HSNRL 06,768000
SAKC820226MDFNNL07,608904
BODA820002HSNRL 06,
BODA820002HSNRL 06,768000
BODA820002HSNRL 06,768000
SAKC820226MDFNNL07,608904
BODA820002HSNRL 06,768000
VIAG750804MVZGGN02,
BODA820002HSNRL 06,768000
BODA820002HSNRL 06,
VIAG750804MVZGGN02,1650024
VIAG750804MVZGGN02,1559376
VIAG750804MVZGGN02,1586220
VIAG750804MVZGGN02,446715
VIAG750804MVZGGN02,1685004
RAMR840918HSNSRM04,
VIAG750804MVZGGN02,1690776
RAMR840918HSNSRM04,1583325
VIAG750804MVZGGN02,
RAMR840918HSNSRM04,5111856
RAMR840918HSNSRM04,5531844
RAMR840918HSNSRM04,4945812
RAMR840918HSNSRM04,4878204
RAMR840918HSNSRM04,
VÁMC841002HPUZNR03,
RAMR840918HSNSRM04,4926312
VÁMC841002HPUZNR03,1482260
VÁMC841002HPUZNR03,5346564
VÁMC841002HPUZNR03,4304184
VÁMC841002HPUZNR03,5077188
VÁMC841002HPUZNR03,5474724
VÁMC841002HPUZNR03,5629428
LÓBX740807HSNPRM06,768000
LÓBX740807HSNPRM06,
VÁMC841002HPUZNR03,
LÓBX740807HSNPRM06,160000
LÓBX740807HSNPRM06,768000
LÓBX740807HSNPRM06,768000
LÓBX740807HSNPRM06,768000
LÓBX740807HSNPRM06,
SAKR730716MDFCPL09,280805
SAKR730716MDFCPL09,
SAKR730716MDFCPL09,1186296
LÓBX740807HSNPRM06,768000
SAKR730716MDFCPL09,1318464
SAKR730716MDFCPL09,1270560
SAKR730716MDFCPL09,
BAVP810501MAGRLL07,
SAKR730716MDFCPL09,1265424
BAVP810501MAGRLL07,1668845
BAVP810501MAGRLL07,4976652
SAKR730716MDFCPL09,1187664
BAVP810501MAGRLL07,4409976
BAVP810501MAGRLL07,
BAVP810501MAGRLL07,5084916
MOBF790102HAGNLR03,
MOBF790102HAGNLR03,360975
BAVP810501MAGRLL07,4625580
MOBF790102HAGNLR03,1595928
MOBF790102HAGNLR03,1705476
MOBF790102HAGNLR03,1749204
BAVP810501MAGRLL07,4035816
PUOA720624HSNLDN09,
PUOA720624HSNLDN09,506688
PUOA720624HSNLDN09,105560
MOBF790102HAGNLR03,
MOBF790102HAGNLR03,1514316
MOBF790102HAGNLR03,1589784
PUOA720624HSNLDN09,506688
PUOA720624HSNLDN09,506688
PUOA720624HSNLDN09,506688
PUOA720624HSNLDN09,506688
TAZA790113HSNFPS03,
TAZA790113HSNFPS03,608904
PUOA720624HSNLDN09,
TAZA790113HSNFPS03,608904
TAZA790113HSNFPS03,608904
TAZA790113HSNFPS03,126855
TAZA790113HSNFPS03,608904
SIVE741003HVZRLS08,6994092
TAZA790113HSNFPS03,608904
SIVE741003HVZRLS08,
TAZA790113HSNFPS03,
SIVE741003HVZRLS08,6166416
SIVE741003HVZRLS08,2005610
TOTI840422MVZLRN03,367240
SIVE741003HVZRLS08,6063120
SIVE741003HVZRLS08,
TOTI840422MVZLRN03,
SIVE741003HVZRLS08,5851404
SIVE741003HVZRLS08,5470284
TOTI840422MVZLRN03,1731192
TOTI840422MVZLRN03,1612752
TOTI840422MVZLRN03,1592124
TOTI840422MVZLRN03,1658148
TOTI840422MVZLRN03,
ESVR731025HAGQLS05,1949895
ESVR731025HAGQLS05,4582032
ESVR731025HAGQLS05,6214020
ESVR731025HAGQLS05,
ESVR731025HAGQLS05,5119440
ESVR731025HAGQLS05,4536768
TOTI840422MVZLRN03,1568748
SOCE700527MPULRS07,125000
ESVR731025HAGQLS05,5056944
ESVR731025HAGQLS05,
SOCE700527MPULRS07,600000
SOCE700527MPULRS07,600000
SOCE700527MPULRS07,600000
SOCE700527MPULRS07,
SOCE700527MPULRS07,600000
CHLM780118HDFHRG08,
CHLM780118HDFHRG08,105560
CHLM780118HDFHRG08,506688
CHLM780118HDFHRG08,506688
SOCE700527MPULRS07,600000
SOCE700527MPULRS07,
CHLM780118HDFHRG08,506688
CHLM780118HDFHRG08,506688
MOZP701013MSNLPT09,
CHLM780118HDFHRG08,
MOZP701013MSNLPT09,5312760
MOZP701013MSNLPT09,1790455
CHLM780118HDFHRG08,506688
MOZP701013MSNLPT09,6136200
MOZP701013MSNLPT09,5614524
ARCF710912HAGMRR05,1555176
MOZP701013MSNLPT09,6653856
ARCF710912HAGMRR05,
MOZP701013MSNLPT09,6144780
ARCF710912HAGMRR05,390170
MOZP701013MSNLPT09,
ARCF710912HAGMRR05,1575216
ARCF710912HAGMRR05,1569672
ARCF710912HAGMRR05,1661172
ARCF710912HAGMRR05,1594200
ARCF710912HAGMRR05,
MODL700202HSNJMS03,1552135
MODL700202HSNJMS03,
MODL700202HSNJMS03,5182980
MODL700202HSNJMS03,4695912
MODL700202HSNJMS03,4732356
MODL700202HSNJMS03,5001804
GITM860401HAGRLR07,
GITM860401HAGRLR07,125000
MODL700202HSNJMS03,
GITM860401HAGRLR07,600000
MODL700202HSNJMS03,5949540
GITM860401HAGRLR07,600000
GITM860401HAGRLR07,600000
GITM860401HAGRLR07,
SAMP740202MVZNRL01,
GITM860401HAGRLR07,600000
SAMP740202MVZNRL01,5243388
SAMP740202MVZNRL01,1686585
GITM860401HAGRLR07,600000
SAMP740202MVZNRL01,5912700
SAMP740202MVZNRL01,6097884
SAMP740202MVZNRL01,5524464
SAMP740202MVZNRL01,6412944
SAMP740202MVZNRL01,
LACF840806HAGRNT02,6234852
LACF840806HAGRNT02,2006970
LACF840806HAGRNT02,5244888
LACF840806HAGRNT02,6142896
LACF840806HAGRNT02,5678940
ALMT890615MAGCNM09,
LACF840806HAGRNT02,5738964
ALMT890615MAGCNM09,294460
ALMT890615MAGCNM09,1143432
LACF840806HAGRNT02,
ALMT890615MAGCNM09,1073844
ALMT890615MAGCNM09,1125384
ALMT890615MAGCNM09,1180800
ALMT890615MAGCNM09,1253352
VAIT770506HDFNLR03,
ALMT890615MAGCNM09,
VAIT770506HDFNLR03,1123512
VAIT770506HDFNLR03,1015476
VAIT770506HDFNLR03,290985
VAIT770506HDFNLR03,1130088
VAIT770506HDFNLR03,1233468
LACF840806HAGRNT02,
NELA860212HPUGMS02,126855
VAIT770506HDFNLR03,
VAIT770506HDFNLR03,1232232
NELA860212HPUGMS02,608904
NELA860212HPUGMS02,608904
NELA860212HPUGMS02,608904
NELA860212HPUGMS02,608904
NELA860212HPUGMS02,
ESPN720519MSNPGC04,
NELA860212HPUGMS02,608904
ESPN720519MSNPGC04,1726760
NELA860212HPUGMS02,
ESPN720519MSNPGC04,5807016
ESPN720519MSNPGC04,5805408
ESPN720519MSNPGC04,5035560
GOOP721117HAGLSL04,1543015
ESPN720519MSNPGC04,6579336
GOOP721117HAGLSL04,5212884
GOOP721117HAGLSL04,5018304
GOOP721117HAGLSL04,
ESPN720519MSNPGC04,
GOOP721117HAGLSL04,5739564
ESPN720519MSNPGC04,5384124
SALR851127HSNNRM05,
SALR851127HSNNRM05,125000
GOOP721117HAGLSL04,4364676
GOOP721117HAGLSL04,
SALR851127HSNNRM05,600000
SALR851127HSNNRM05,600000
SALR851127HSNNRM05,600000
SALR851127HSNNRM05,600000
GOOP721117HAGLSL04,4828944
SALR851127HSNNRM05,600000
SALR851127HSNNRM05,
ACBF881003HDFVRR01,286975
ACBF881003HDFVRR01,
ACBF881003HDFVRR01,1156944
ACBF881003HDFVRR01,1310832
ACBF881003HDFVRR01,1224864
ACBF881003HDFVRR01,
SAEP750926HAGLHD04,
ACBF881003HDFVRR01,1261428
SAEP750926HAGLHD04,125000
SAEP750926HAGLHD04,600000
SAEP750926HAGLHD04,600000
SAEP750926HAGLHD04,600000
ACBF881003HDFVRR01,1368312
SAEP750926HAGLHD04,600000
FURV780914MVZNSR01,
SAEP750926HAGLHD04,600000
FURV780914MVZNSR01,600000
SAEP750926HAGLHD04,
FURV780914MVZNSR01,600000
FURV780914MVZNSR01,600000
FURV780914MVZNSR01,125000
FURV780914MVZNSR01,
GOFC771025MDFDRL02,
FURV780914MVZNSR01,600000
GOFC771025MDFDRL02,1463060
FURV780914MVZNSR01,600000
GOFC771025MDFDRL02,5023572
GOFC771025MDFDRL02,5227740
GOFC771025MDFDRL02,5143128
GOFC771025MDFDRL02,5450820
GOFC771025MDFDRL02,5334408
ORCS770705MPUSRN09,
ORCS770705MPUSRN09,5553480
ORCS770705MPUSRN09,1732550
ORCS770705MPUSRN09,5488968
GOFC771025MDFDRL02,
ORCS770705MPUSRN09,6087492
ORCS770705MPUSRN09,5543412
SEAS720510MAGGCL08,
ORCS770705MPUSRN09,
ORCS770705MPUSRN09,5722632
SEAS720510MAGGCL08,244965
SEAS720510MAGGCL08,1208604
SEAS720510MAGGCL08,993132
SEAS720510MAGGCL08,1085628
SEAS720510MAGGCL08,1116000
SEAS720510MAGGCL08,
SEAS720510MAGGCL08,1213512
RONC880015HPULVN05,1511525
RONC880015HPULVN05,4810344
RONC880015HPULVN05,
RONC880015HPULVN05,4676220
RONC880015HPULVN05,4523880
RONC880015HPULVN05,5025396
MUKJ880302MSNNMS07,126855
MUKJ880302MSNNMS07,
RONC880015HPULVN05,4931892
MUKJ880302MSNNMS07,608904
MUKJ880302MSNNMS07,608904
MUKJ880302MSNNMS07,608904
BOMR721116MDFNNN06,160000
MUKJ880302MSNNMS07,608904
RONC880015HPULVN05,
BOMR721116MDFNNN06,
MUKJ880302MSNNMS07,
BOMR721116MDFNNN06,768000
BOMR721116MDFNNN06,768000
BOMR721116MDFNNN06,768000
BOMR721116MDFNNN06,768000
BOMR721116MDFNNN06,768000
BOMR721116MDFNNN06,
ALCM830716HVZCBT02,
ALCM830716HVZCBT02,600000
MUKJ880302MSNNMS07,608904
ALCM830716HVZCBT02,600000
ALCM830716HVZCBT02,125000
ALCM830716HVZCBT02,600000
ALCM830716HVZCBT02,600000
ALCM830716HVZCBT02,600000
ALSM710526MPUNLR02,411835
ALSM710526MPUNLR02,1572996
ALSM710526MPUNLR02,
ALSM710526MPUNLR02,1690464
ALCM830716HVZCBT02,
ALSM710526MPUNLR02,1607772
ALSM710526MPUNLR02,1650516
ALSM710526MPUNLR02,1570128
BAVG860501MDFRRD03,2074555
ALSM710526MPUNLR02,
BAVG860501MDFRRD03,6514548
BAVG860501MDFRRD03,
BAVG860501MDFRRD03,5997600
BAVG860501MDFRRD03,6889920
BAVG860501MDFRRD03,6631992
BAVG860501MDFRRD03,7075956
MOMS830302HPURNL07,
MOMS830302HPURNL07,1916475
BAVG860501MDFRRD03,
MOMS830302HPURNL07,5325804
MOMS830302HPURNL07,4896636
MOMS830302HPURNL07,5299920
MOMS830302HPURNL07,5189352
QULM700624MAGNRL09,
MOMS830302HPURNL07,5578272
MOMS830302HPURNL07,
QULM700624MAGNRL09,388900
QULM700624MAGNRL09,1548360
QULM700624MAGNRL09,1513944
QULM700624MAGNRL09,1735392
CECZ850411HSNRNundefined06,
QULM700624MAGNRL09,1594812
QULM700624MAGNRL09,1657320
CECZ850411HSNRNundefined06,600000
CECZ850411HSNRNundefined06,125000
QULM700624MAGNRL09,
CECZ850411HSNRNundefined06,600000
CECZ850411HSNRNundefined06,600000
CECZ850411HSNRNundefined06,600000
FAPL770910HDFJSN01,
CECZ850411HSNRNundefined06,
CECZ850411HSNRNundefined06,600000
FAPL770910HDFJSN01,1677360
FAPL770910HDFJSN01,4404828
FAPL770910HDFJSN01,5337312
FAPL770910HDFJSN01,5466168
SÁTS710106HSNNVN06,
FAPL770910HDFJSN01,4619364
FAPL770910HDFJSN01,6069708
SÁTS710106HSNNVN06,7524372
FAPL770910HDFJSN01,
SÁTS710106HSNNVN06,6827028
SÁTS710106HSNNVN06,7214316
SÁTS710106HSNNVN06,6670224
OLAM740312HPUVGR05,360085
SÁTS710106HSNNVN06,6452280
OLAM740312HPUVGR05,1531908
OLAM740312HPUVGR05,
SÁTS710106HSNNVN06,2123390
ARAA751016HDFMCR09,
OLAM740312HPUVGR05,1625112
OLAM740312HPUVGR05,1716972
OLAM740312HPUVGR05,1691148
OLAM740312HPUVGR05,
OLAM740312HPUVGR05,1569432
SÁTS710106HSNNVN06,
ARAA751016HDFMCR09,403785
ARAA751016HDFMCR09,
ARAA751016HDFMCR09,1764768
ARAA751016HDFMCR09,1742508
ARAA751016HDFMCR09,1718124
ARAA751016HDFMCR09,1761636
QUMM880925MDFZNR03,1812775
ARAA751016HDFMCR09,1694400
QUMM880925MDFZNR03,4732512
QUMM880925MDFZNR03,5275836
QUMM880925MDFZNR03,4674360
QUMM880925MDFZNR03,
ANAE780212HDFGML03,
QUMM880925MDFZNR03,
QUMM880925MDFZNR03,5520408
ANAE780212HDFGML03,7291680
ANAE780212HDFGML03,6932292
ANAE780212HDFGML03,7085136
QUMM880925MDFZNR03,4992444
ANAE780212HDFGML03,6347724
ANAE780212HDFGML03,2158470
ANAE780212HDFGML03,
MACT880014HPUTSD08,
MACT880014HPUTSD08,608904
MACT880014HPUTSD08,608904
ANAE780212HDFGML03,6050292
MACT880014HPUTSD08,608904
MACT880014HPUTSD08,608904
MACT880014HPUTSD08,126855
MACT880014HPUTSD08,608904
GANV760426HPUSRR03,
GANV760426HPUSRR03,608904
GANV760426HPUSRR03,608904
GANV760426HPUSRR03,608904
MACT880014HPUTSD08,
GANV760426HPUSRR03,608904
GASC760603HPURLR09,
GANV760426HPUSRR03,126855
GANV760426HPUSRR03,608904
GASC760603HPURLR09,1592076
GASC760603HPURLR09,1656144
GANV760426HPUSRR03,
GASC760603HPURLR09,403645
GASC760603HPURLR09,1781136
GASC760603HPURLR09,1589292
GASC760603HPURLR09,
FEUE760710MAGLBR05,
GASC760603HPURLR09,1502172
FEUE760710MAGLBR05,768000
FEUE760710MAGLBR05,160000
FEUE760710MAGLBR05,768000
FEUE760710MAGLBR05,768000
FEUE760710MAGLBR05,768000
FEUE760710MAGLBR05,768000
FEUE760710MAGLBR05,
LIMA800412MAGRRR02,600000
LIMA800412MAGRRR02,125000
LIMA800412MAGRRR02,
LIMA800412MAGRRR02,600000
LIMA800412MAGRRR02,
ALCY831027MPUVSR02,
LIMA800412MAGRRR02,600000
LIMA800412MAGRRR02,600000
ALCY831027MPUVSR02,1829305
ALCY831027MPUVSR02,5959980
ALCY831027MPUVSR02,7088868
ALCY831027MPUVSR02,6205872
FIMA730907HSNRDC04,
ALCY831027MPUVSR02,6277248
FIMA730907HSNRDC04,506688
ALCY831027MPUVSR02,6010116
FIMA730907HSNRDC04,506688
LIMA800412MAGRRR02,600000
ALCY831027MPUVSR02,
FIMA730907HSNRDC04,506688
FIMA730907HSNRDC04,506688
